XLI,QQQ,SPY,DIA,GLD,VXX,USO,IWM,XLE,XLY,XLU,XLB,XTL,XLV,XLP,XLF,XLK
-0.3949043397890719,-0.587523237889549,-1.18539485320035,-1.0008479900137246,-0.1100010000000111,9.439999919508864,0.0500040000000012,-1.241114895318134,-1.0523204211494177,-0.3064296075609576,-0.2502463545747346,-0.5154288064447528,-0.7821195754509702,-0.3716868363688377,-0.1659703076531862,-0.0759944135021104,-0.2837537088601038
-0.1222338164336136,0.0674205895839321,-0.2351957103137607,-0.0841798134974567,0.3399959999999851,-2.239999970934264,0.110001000000004,-0.1718473402759741,-0.1973161313037934,-0.1532143234716656,-0.0804366150525979,-0.2436595712596698,0.0,0.1143673790846833,-0.0737664259206845,-0.0284979039943955,0.0851264006410268
0.1222338169706702,-0.0674205888814967,0.2634182555661226,0.38350660066844,0.0700070000000039,-3.360000094382059,-0.240002000000004,-0.4773537244184211,0.8268181563645953,0.0670316871041762,0.3128117389730036,-0.2249157329686539,0.0,-0.0285942277334498,0.2397330493740739,0.0,0.0189169779024958
0.6769792662716938,1.0016782875688437,1.683995643217628,1.4217564162180452,-0.1000059999999791,3.0399999414934484,0.1599999999999966,1.422512173540241,0.7986320236151272,0.6032823095369295,0.3396221575889484,0.4123466003171856,0.0,0.6480710158088598,0.2858395951440684,0.1614881253387547,0.4350895400793888
-0.0470117038574002,-0.2022608025074888,0.1505149061744077,0.0841798129189612,0.5899969999999826,5.920000111613859,-0.149996999999999,-0.4487067685784183,0.2818660911870694,-0.1532143243538186,0.2502463560636414,0.0093733241547724,0.0,-0.1048359705233465,0.1659703105344974,0.0,-0.0283764128487469
-0.0846237030392131,-0.1155733381520107,-0.7338087365689887,-0.5238069175370299,-1.1100010000000111,1.920000043988296,-0.7700010000000006,-0.3627936055165577,-0.5731372675337383,-0.3638834257002017,-0.3932483622989124,-0.0937135634290484,0.0,-0.2001386249731354,-0.1751899621641328,-0.0189986030013624,0.037834902103178
-0.3949080907953259,-0.6260492935018718,-1.0442698996975537,-0.9540840277967676,-0.0399940000000071,-0.6400000059970239,0.1399990000000031,-1.7662144822339343,0.0751599060951804,-0.450070855195392,-0.330682974166173,-0.1593165273353562,0.0,-0.1906100756699302,-0.3134994704231459,-0.1234909204934897,-0.2742971176595681
-0.0470126461433366,0.2504135558431102,0.0846666929186028,-0.1122550286818864,-0.5299989999999752,-10.07999980660017,0.0,0.4869027018986003,-0.2818736077227157,0.3638872620840061,-0.0983123142806121,-0.0843430477451505,0.0,-0.076241742798274,-0.0922038839855545,0.0189986022099439,0.0472914979651548
0.3008809292035366,0.173367230285578,0.7432259732716489,0.6266979236917223,0.9000090000000114,-6.079999937499963,0.5400010000000037,0.6396530316854552,0.3194573184857745,0.3638872524799552,0.1876845434577703,0.1780566103509571,0.0,0.0285942270977486,0.2305143146853154,0.1139916113360328,0.0662113136270363
-0.1504404646017718,0.1541003529653295,-0.0940839291147312,-0.0374223962331541,0.3800050000000112,-1.9199999494097997,0.4699969999999993,0.4964516918864916,0.0563713394277698,0.0861835976091853,-0.2234350476568707,0.1874261836956918,0.6581240555414354,-0.1143645202011427,-0.1475282399914448,-0.0284979032258068,0.0945848873949586
0.206853754502589,0.2600556583654665,0.1317227698626482,0.0561204990167851,-0.089995999999985,8.480000173486104,0.2700009999999935,0.0859274888091761,0.4979698498899552,0.1915200624719375,-0.3753690901180562,0.2530254061216936,0.0,-0.0190609122624323,-0.3042770522197813,0.0189986024096384,0.0945858341765983
0.0846236992989233,0.1348411788573429,0.6021000818485902,0.5705783635618786,-0.0100089999999966,-7.040000037574714,-0.1599999999999966,0.2100375465985422,0.3476434582897667,0.2010941023976542,0.0357505010070795,0.1593127751754508,-0.0953794831346925,0.0571798769768889,0.1936311068996303,0.0569958072289136,0.0662094227706759
0.0470117054338885,0.2022608039843163,0.3010580348961866,0.0654826458211772,0.6300039999999854,-2.400000025795322,-0.0299990000000036,0.4200665010290407,0.6013243488738738,0.0287269080560648,0.0446861153434454,0.1874299368679146,0.0,0.0095295029505138,-0.0922084954705795,0.0094993014065636,0.0472914991708073
0.2914793445604431,0.2696813929707389,0.7526290976290397,0.7295898725339072,0.2799990000000036,-5.440000029772335,0.3699980000000025,0.1432070712791784,0.5825357756292533,0.1149105044150502,0.0983123128048646,0.1874290020125073,0.0,0.1715491595989178,0.055324359179842,0.0569958072289136,0.160794310680199
-0.0094053499610851,0.1733681911444335,0.1599312022608785,-0.1122540931389011,-1.059998000000007,-5.600000062893059,-0.2999990000000068,-0.009548983865983,-0.2442908379669432,0.0766057281021019,0.0357505012068486,-0.1030859480455745,0.3052173961218827,0.0285904151845102,-0.0092224168046186,0.0379972040133775,0.0851264015594424
-0.2162581698018613,-0.211887501991967,-0.4703914219244325,-0.3647944667297054,0.0700070000000039,8.800000000000011,0.0299989999999965,-0.6682999875647653,-0.4509895026510833,-0.1915200637407821,-0.0983123128088152,-0.2530291466938692,0.0,-0.0667122383918155,-0.018442067383944,-0.1044923154722035,-0.1418763850529849
0.2538682854526826,0.2118942447357312,0.2916407999875616,0.1964339063728033,0.3099980000000073,-0.3199999999999932,0.5,0.8783365811090533,-0.0281861394772136,0.2010941065856855,-0.125122731397262,0.1874261867433873,0.3624466161955766,0.0762417410527973,-0.0461056293943471,0.0379972042723633,0.0
0.3572970391718115,0.5297293499705944,0.7902679392072116,0.7483010724073438,0.7099919999999997,-3.200000069504796,0.2299989999999994,0.9165181909237958,0.4885722755678898,0.4213401202195399,-0.1429975333369597,0.4029723501523179,0.0953785291302438,-0.0953036074507736,0.1383067449099684,0.0474965053050411,0.2364622220405472
0.1692455228617504,0.1444746173154243,-0.0470419644871924,0.1219241199884919,-0.339997000000011,-3.19999994642859,0.1900029999999972,0.4678047363788522,-0.1691224712691337,0.1436402873335964,-0.2055602396872444,-0.0937126238494201,0.0,-0.2287318989915618,0.0368832119245325,0.0,0.1135028112147296
0.0188012971449751,0.1444736559157604,0.1975700427199456,0.1781927495356683,0.7399910000000034,-1.439999975892846,0.010002,-0.057279582551061,-0.0563713386483328,-0.1053316762344067,0.0983123132773116,-0.018743837269028,-0.6008948526977136,0.0762446025206315,0.0461065505630884,0.0474965062623589,0.0567528235771632
-0.1974531126418099,-0.4334142190480889,-0.7338087353153355,-0.7502762308350697,0.0200040000000001,7.199999999999989,-0.3500020000000035,-0.4296154889844956,-0.5261644448042802,-0.1340633740593162,-0.2323751326267285,-0.1405698763844256,0.0,-0.1334263861566498,-0.2397339725615452,-0.0094993015768718,-0.3026716442119053
-0.0376110564309684,0.4141550498319475,0.3951410260739294,-0.0937898044768132,1.349991000000017,-1.7600000568965584,0.25,-0.1718482950378188,0.4697846466309556,0.2106719770024909,-0.017871228304358,0.4404590948668172,-0.0763053034565643,0.0667131923222328,-0.0737664255033436,0.0284979039473682,0.1135009187773725
-0.2350632256414044,-0.2407878190310413,-0.762031277835348,-0.8252913814648934,0.4799950000000024,2.720000100762064,-0.5899999999999963,-0.5155429709347743,-0.591932406458497,-0.1532152853333315,-0.3396221573993898,-0.4966859135929553,0.0,-0.0190609122624323,-0.2489554630502866,-0.1139916199335537,-0.1135028113361009
0.2820749295939038,0.5586296697697293,1.1289365857830376,1.0972730002764737,0.1000060000000075,-10.07999994439544,-0.25,0.3818848864246149,0.5073683613239126,0.4309189437299281,0.2413107386694406,0.0468563131340218,0.0,0.2763841736762913,0.3042770552831442,0.1329902194315924,0.27429522686948
-0.1692464658947514,-0.1733672291413057,-0.3292796421883679,-0.3376230358251462,-0.410002999999989,3.1999998776223606,0.1599999999999966,-0.2386768619902426,-0.0469747066032795,-0.1915200655760927,0.0893766978588104,-0.2436558236146595,0.0,0.0095295028473998,0.0,-0.056995805555557,-0.0945858347377743
-0.0940271710715023,0.0577948552880798,0.206973167245593,0.1031635325753654,0.0099939999999776,0.8000000214776719,0.0600009999999997,0.3627859661859247,0.1879110388528886,0.1244883760684842,-0.0268113119160418,-0.0093733243426541,0.0,0.0667122397045716,0.0184374571839356,0.0284979039735091,-0.0378330090206375
-0.0094006484543598,0.0,-0.0094162954466696,0.0468949021579589,-1.010009999999994,0.9599999897084216,-0.3600009999999969,0.0763775506970745,-0.4885722750121317,0.1723681526762703,-0.0268104176058017,0.0281171611932009,0.0,0.1429539821994296,-0.0737627369475646,0.0,0.0189169774436095
-0.1692464629215635,-0.3756280348642207,-0.3857106190119737,-0.4314137795076647,-0.7399910000000034,-0.1600000008389202,-0.1500019999999935,-0.3723349467366006,-0.4509960771094512,-0.0574528587509988,-0.1072479303117077,-0.187426189204217,0.038153128917358,0.0571836896886281,-0.0922038824805113,-0.009499301661128,-0.1891707243612899
-0.01880505778864,-0.0385193090838811,-0.1222914210883061,0.225087652681708,3.0800020000000075,-3.200000069504796,0.0200000000000031,-0.3436946766385063,0.112743616325929,-0.0670316879699584,-0.13406281548923,0.0281171604887973,0.324294440551462,-0.0190618655069982,-0.1290870962475168,0.0189986029023749,0.0094584886848103
-0.2444676320344072,0.0577861875200937,-0.0094021837040827,-0.4783077434492924,0.3699949999999887,-2.2400000612423696,-0.4500010000000003,0.8878788755711753,-0.4509895075303376,-0.0191519101926047,0.1787489299830937,-0.4685724912921998,0.3815198394756436,0.1143645194294933,0.147529163304128,0.0284979043535624,0.0283764119033094
-0.103428759276646,-0.0385270142476912,-0.1693333852597902,0.0,0.1900030000000185,-4.319999951438888,0.0999989999999968,-0.0668295214962597,-0.2161037568510266,0.0095740401847095,-0.1340592373442746,0.1686861006328754,-0.0572292159235274,-0.0571846433118921,-0.0737627367963327,0.0,-0.0094584888200444
0.5735514488939089,1.0498319973552557,1.8909819940408847,1.556820158520651,-0.2700049999999976,-14.559999361723442,-0.7600020000000001,1.0119870308082,0.8737994407395888,0.7086187761612024,0.3217473585335142,0.5997765366719321,0.0,0.4288714784279221,0.3227182036724016,0.2659804432989698,0.4350895511032604
0.1880515186312692,0.057786187026096,0.3010570961007204,0.0468949024843965,0.6699979999999925,-6.079999919234837,0.4099999999999966,0.3818839316387823,1.0147292026686898,0.1053364660464808,-0.1161871153727744,0.4310857543005753,0.0,-0.095306467065285,-0.2028544427080731,0.1044923182397958,0.0378349014616254
-0.1222338182307538,-0.6838364384559981,-0.6397389182696713,-0.27198161616937,-0.5500030000000038,6.080000191339366,0.2099989999999962,-0.2864150989725829,-0.2067061852976621,-0.0670316867272831,-0.0446861144781536,0.056225888381455,0.0,-0.1429587490198187,0.0,-0.1044923176848868,-0.2553801474093582
0.1974521673621865,-0.1155810428953003,0.2916408004121251,0.4595330910252784,-0.3200070000000039,-0.4799999847870424,0.0100029999999975,0.1622993090874729,0.5261644399507901,-0.0287297808738031,-0.0625609189448397,0.0187429000540291,-0.0953794846554387,0.0095285498844432,-0.0922038820240445,0.1234909215561224,0.0283764127749677
0.0376110561890286,-0.0481604531209143,0.0,-0.0844170139575766,-0.919998000000021,-0.9599999937369716,-0.129997000000003,0.0,0.0093985115615993,0.047878818528936,-0.2323742354509406,-0.1686870391551238,0.0476930792428547,0.0095323623428384,-0.2028535235735233,-0.0189986022871657,0.0378349013471144
0.4795280333556562,0.8379377471057268,2.0885388644758223,1.988219874113554,3.4400030000000186,-11.359999839909818,-0.0600019999999972,0.916518199416828,0.9771529977934392,0.5937073188156603,0.4826205892384152,0.8621752612442108,0.4864383304455728,0.3716906416279855,0.5901157367531695,0.3989706390092848,0.3688801260569185
0.3572932850302592,0.3563679007967408,0.3386818246848122,0.2250876521862181,-0.089995999999985,7.680000261437925,-0.1199989999999999,0.515542974023603,0.4415994482909866,0.0670316874246808,-0.1966201579523527,0.159312776260954,-0.0667663057848884,-0.1524911079972355,-0.1936347917065077,0.0,0.0662094224192522
-0.0376072953876374,-0.0096334390447765,-0.1881537474975516,-0.0375211734898073,-1.3700100000000075,-4.159999856670339,-1.110000999999997,0.0190912847148894,-0.2536874684675752,-0.1340624148863582,-0.1519349376578915,-0.3186292970672255,-0.3338334356085468,0.3145069512287719,0.092207571756532,-0.0854937114379232,0.0094594346353851
0.1316344675683183,0.2311543789979993,0.1222923619949654,0.4314137778456626,0.910002999999989,-4.7999998306997895,-0.2099989999999962,-0.019091284744988,-0.272476033239613,-0.0766095582483217,-0.1251227298752013,-0.0093695755241611,-0.2384510928664625,0.1810777089848514,0.1659703078730388,-0.0189995529830255,0.0851245071364701
0.1504404670912933,0.1348411771351862,-0.0846666925878878,-0.1125503910911618,-0.1400000000000147,2.5600001084745827,-0.8300020000000004,-0.3532436637680547,-0.6201119794086196,0.325582477807437,0.0625653877332581,0.0374829883401872,0.3433667121917807,0.0381227768539318,0.0645430867874026,-0.0474955558369352,0.0472914972970599
-0.0282057063109348,0.2600546964825128,0.6397398619036494,0.7033813285041788,0.4400019999999927,-2.719999999999999,0.4299960000000027,0.0477382362848999,0.7986320298431195,0.1723681505559113,0.1519340465931336,0.2811463162976864,0.1430725630435247,0.1906100737906797,0.2212955928420683,0.0569958056426322,0.0472933904691466
-0.2649738920444378,-0.3187473170385431,-0.7282735507615428,-0.6954460149112549,-0.9699860000000058,-0.9599999793103676,-0.129997000000003,-0.5155429715495501,-0.5285127798284321,-0.2306259739951031,-0.0903214619667949,-0.4333435756144013,0.3345943155067203,0.0478891066904481,-0.2600012234060642,-0.1812366670878074,-0.0949765638469024
0.2176569566188888,0.1642007340829963,0.4729024465322027,0.375922174941607,0.4199979999999925,-3.5199998716452683,0.0800020000000003,0.0,0.2548233473193306,0.0288310094443886,0.3612768177828087,0.2072526726371464,0.1720785235147204,0.1532451452418115,0.1857141000895197,0.1144652651515141,0.037989296107483
-0.4542416326086709,-1.1204378600715614,-1.759198049932678,-1.1183461265835746,-0.9899910000000034,12.319999999999991,-0.5600009999999997,-1.6868371353794205,-0.9532158351156852,-0.6822647019574077,-0.13547767733575,-0.7159586212847842,-0.3919535066734454,-0.1436654099881735,-0.2599975073817688,-0.2670856282051286,-0.4843737320272225
-0.1514141948266356,-0.4539730417325955,-0.7377410605448063,-0.4416995533032661,0.349991000000017,2.719999911180764,-0.1599999999999966,-0.6804837075618053,-0.3775114207989958,-0.2786728577561419,0.018064834405358,-0.0282606581036262,0.0,-0.2873346458478565,0.009287515558384,-0.0476938612903232,-0.1519600290367044
0.1892677426390463,0.7437376325568152,0.7093536709026012,0.1503692454507472,1.3199920000000134,-8.639999567010307,0.3200000000000003,0.5271388768682499,0.4058247034105591,0.278672854162842,-0.1806366062402062,0.1224641072345917,0.0,0.16282488198717,0.0557158077376911,0.0476938618925846,0.3419103201949873
0.0567784297091193,-0.3284091942031892,-0.1134918586431297,0.122176656724406,-0.1400000000000147,1.4399999999999975,0.009998000000003,-0.3258630186277003,-0.1321286673021831,0.0960956770344552,0.1716055456707792,0.0094186490298042,0.0,-0.0957801308130186,0.0185722454192429,0.0095387722899289,-0.1329649107693207
-0.0189267738712075,-0.4153371245757711,-0.160784940224488,0.1503692447460451,-0.5400089999999977,5.120000070407031,-0.2000010000000003,-0.2300210665385691,-0.1321277234814601,-0.1441425578520707,-0.1896703784248643,-0.1130492255666126,-0.0860387848448382,0.114932898636745,0.2042854187410014,-0.038155088122604,-0.1804546171813683
-0.1798071970894383,-0.0965888374102377,-0.3972361633383059,-0.5920687989977012,-0.3699949999999887,-1.120000015765754,-0.3299979999999962,-0.2587806490402045,-0.3492000229963707,-0.2402343899821915,0.081287691018943,-0.2543553395382218,0.0,0.0383122434676082,-0.0464273645901371,-0.0667714028043331,-0.0949765664761521
0.0283930006566635,0.2414745081540417,0.1891581423678303,-0.0657914784788147,-0.099991000000017,-0.4800000067567396,-0.9599990000000034,-0.2875316054108054,-0.7267114354734332,0.1825810200878166,0.0903178519834426,-0.1130454566620358,0.0,0.2777577795102033,0.0649996100828858,0.0667714036639299,0.0569844183635517
0.0094652798409526,0.1255638472393201,0.4634500732607591,0.3477295858529459,0.4100040000000149,-1.9199999167629755,0.9499970000000032,0.2396072733595389,0.3020083807457467,0.1825800585387469,0.1264466170873319,0.1884106645056746,0.0,0.1819805250469599,0.0464273638847529,0.1430815743621654,0.0569844201950537
-0.123024977016847,-0.6954407965754967,-0.7282745012858243,-0.12216161945436,-0.25,2.440003999999988,-0.3500030000000009,-0.4504626323030436,-0.5568241774141995,-0.1729687600720737,-0.1354767767750289,-0.0094186489734795,-0.4110751486443931,-0.0957801300786584,0.0371398490404146,-0.1144662187878715,-0.2849287491376735
0.1230249787098998,-0.2221604124482326,0.0378255751761571,0.2349460719474763,0.3000030000000038,-0.2400080034763334,0.1100000000000065,-0.0383381223837062,0.5002004342509991,0.1153105857006338,0.1083826856181957,0.1695695989881613,0.0,-0.0095806949210413,-0.0278551185354842,0.0667704540212721,-0.0949756133464205
-0.4069265988203199,-0.8789633514251847,-1.257922401760709,-0.7800228413048274,-0.8699960000000146,5.639999921623115,0.7299989999999994,-0.9776024773173616,0.0283189484980823,-0.6918769745644084,0.0,-0.348562552874462,-0.2389966261453509,-0.2681780468482273,-0.232141469684926,-0.1049255357779959,-0.3134195337972159
-0.1892686925995548,-0.3090873732542434,-0.8512187280965406,-1.0525537039338817,0.3000030000000038,-0.1200120008439569,-0.4099999999999966,-0.1916829451118076,-0.8965921021062258,-0.3267187749791489,-0.0541936015495281,-0.3202981313826853,0.0,-0.3064902885473373,-0.194997900682118,0.0,-0.1234701993615488
-0.1419517510626775,-0.6857866394952765,-0.8701386073429092,-0.7330308050879211,0.0200040000000001,0.0799840005711871,0.0200009999999934,-0.3162825585117872,-0.151007965770944,-0.5285185455241432,-0.0270986065413652,-0.1695695984004928,0.0477993244154646,-0.1436682786557455,-0.2414289799681199,-0.0667704480709669,-0.3229170900829281
-0.1040972583238044,-0.0193150630137353,-0.5391163585807419,-0.1221625596358109,-1.089995999999985,3.440003999999988,-0.1599999999999966,-0.6133946224943827,-0.3586387249017377,-0.0288271657651435,-0.2709580694061628,-0.1695695960838463,-0.5257916078841944,-0.2202898977849159,-0.074287127663716,-0.0763101783681214,-0.0284936342481252
0.2365846733900625,0.2318135963211176,0.8039398346165285,0.6390608339270756,-0.6599889999999959,-3.519988025715861,0.380001,0.2875316057753139,0.4718880981763362,0.2594531442828796,0.1354812914965748,0.2731964066116603,0.0,0.4597344841287025,0.1485705380992001,0.114465260787993,0.0759804908546755
0.283900668651853,0.8210191246154466,0.7377259275745871,0.6108682453270404,0.5500030000000038,-0.7600120113808089,0.1900019999999997,0.1629310289676482,0.6889518984200009,0.2306269354413075,0.0722575326161489,0.687697988519119,0.009562732789746,0.2969143807511969,0.0,0.0190775438160333,0.3514088202569887
0.1419517559889413,0.2994332196361995,0.5296488503119008,0.4510926971699973,0.3299860000000194,-1.359999979381456,-0.1800009999999972,0.5558907920962781,0.6795131946949908,0.134535101364932,0.3251516676890063,0.1695695962389649,0.0,-0.0670447502035003,0.1207144891051967,0.1430806315878943,0.0854780521108189
0.2555076689749711,-0.5505618821435263,0.0,0.0939840673849659,-0.010009999999994,-1.2800000000000011,0.3200000000000003,-0.3833725985611238,0.31144803069472,0.0480459176202998,0.1445114525527913,0.1695695990081915,-0.133837152399181,0.2490214429262707,-0.0928593737678227,0.0667714053888524,-0.2564351114656666
-0.2933621603487921,-1.4778230290775909,-2.042942357199223,-1.590434487379241,-1.4499969999999962,7.200011948556636,-1.110000999999997,-0.9584291010001068,-1.057024613991075,-0.6438262366123126,-0.2348292974918067,-0.5746534731937984,-0.0286786391597857,-0.6129844169897751,-0.3807120033803386,-0.1716978887834948,-0.6268390458573201
0.0094624406731114,0.357377441369394,0.245918729343515,0.1599965791765782,0.5,-1.19999600868303,-0.4099989999999991,0.1821044038928931,-0.3775123636959989,-0.1153115464929825,-0.0541936018101907,0.244931980355723,-0.0191206862243618,0.0287363380589127,0.0557158084331348,0.019078497075327,0.1899502811695796
0.0662437098017605,-0.086934687371496,-0.4161569900968231,-0.8093335174446281,-0.6100000000000136,3.239988021739066,-0.1700000000000017,0.2587720219401177,-0.4435757554835078,0.1057031316608103,-0.0722575332683135,-0.2166722633279505,0.8603859319180387,-0.2202898979795406,-0.2135701506382901,-0.0572326325757597,-0.1139716881860444
-0.3879988706012724,-0.57953689082278,-0.8606720501049665,-0.4705421915708712,-0.9199979999999924,3.200012021350517,-0.25,-0.4792145497246736,-0.8588401093253992,-0.422811563412651,-0.2167644675109912,-0.2920374714563252,0.0,-0.1628248804547354,-0.0185713174468062,-0.0953877209595965,-0.2469365958620706
-0.1230211942430443,-0.4346512192700302,-0.5580352890703182,-0.3858474213250673,-0.2699890000000096,1.2400079830042614,-0.1199989999999999,-0.3354482657181705,-0.0377519910385615,-0.3459384894497006,0.0632273720413678,-0.3202981231881807,-0.516233673534181,0.0670447497529664,-0.0092847300389919,-0.1049264924433241,-0.2279405185251057
0.08517048403084,0.1835148322634978,0.0472930823121657,0.1035192822435675,-0.3000030000000038,-0.5200040035812776,0.1400010000000016,-0.2875316044902689,0.2170647495904489,0.0096074537611769,0.0090337720009969,0.1318874635312212,0.3154736372237039,-0.105356035714287,-0.1300029374600768,-0.0572326329113916,0.0854780510520853
0.0,-0.3090873737838748,-0.4729024489747928,-0.7058132868692155,0.3600010000000111,5.679992038367942,-0.0299980000000026,0.4504549705428076,-0.2925687313641845,-0.2498456852786219,0.0993525251829297,-0.0471054919135625,-0.9559865079365082,-0.4693142050794989,-0.2042863472217035,0.0381550867924538,-0.1044722267428746
0.5204853479662432,0.4926099260601546,1.116057342171871,0.903433478248445,-0.9499969999999962,-10.600008077826772,0.2100009999999983,0.6421455757384393,0.5568241792204844,0.3363262288256337,-0.4877270515244873,0.5840721088587557,0.9655444635958546,0.3543784328427506,-0.046427364289272,0.1716978968944129,0.3039219631901844
-0.4920923497471463,-0.965898034859535,-2.005101632731794,-1.7786494919055684,-1.8499909999999888,5.440000038935011,-0.6000009999999989,-1.6293266042217454,-1.3495999482015293,-0.518907241375608,-0.2167689843725782,-0.86669093206892,-0.1625196154196686,-0.268178047404163,-0.3064248747879787,-0.1812376195021858,-0.4463863377528803
0.321755156947205,0.4056752482550294,0.4729024473922152,0.3858333055907366,0.1100010000000111,0.8000000056243266,0.2300019999999989,0.5271388788183202,0.6417678156918356,0.1633584216574277,-0.4696631218487894,0.3297177143343575,0.0,0.0670447502489963,0.0557111669407888,0.0190775441452739,0.1329668105746257
0.2081954630365459,0.009660912172535,0.6431548930897293,0.7246387415893025,2.3899990000000173,-3.799987972327472,0.630001,0.2971101447327697,0.7455841358036821,0.1153115459928315,-0.0180639310188865,0.197830250648856,0.0,0.0670447498247597,0.185714098864544,0.1240040377708968,0.0
-0.5394130661946122,-0.8210123641943241,-1.8348643354474632,-1.693954719578116,-0.3799899999999923,7.479995949391082,-0.7700010000000006,-0.9871886812308333,-0.7833361349295274,-0.2017959291636728,-0.4967608191133834,-0.1413089401515534,0.0573601458892341,-0.4118463198038569,-0.2042854128425659,-0.2957019301729673,-0.3988985416215307
